2024-06-25 15:13:37.164, 0,146087604441218, 1,52359297795803E-311, 1,51934898637511E-311, 0,109422815502263, 0,986606630989444, -0,120971083880473, 0,973176877576117, -0,0815571798883536, 0,215116692424968, 0,202369494733662, -0,141264935834471, -0,9690669767900082024-06-25 15:15:24.213, не число, не число, 1,07355689917142E+196, не число, не число, не число, не число, не число, не число, не число, не число, не число
2024-06-25 15:15:24.220, не число, 1,07355689917142E+196, 1,07358897883203E+196, не число, не число, не число, не число, не число, не число, не число, не число, не число
2024-06-25 15:15:28.449, 0,152998995364092, 1,49812902863294E-311, 1,49176304126103E-311, 0,118341404483952, 0,979320384950143, -0,164094166885573, 0,9707780040722, -0,0793607922396107, 0,2264772206309, 0,208771115804754, -0,186100640182149, -0,960094356263712
2024-06-25 15:15:28.558, 0,498347727553273, 0,152976832135464, 1,46842108761773E-311, 0,0806749845846741, 0,670742627314866, 0,737289546084178, 0,995849645327826, -0,0855069141237604, -0,0311777410579117, 0,0421311139504399, 0,736744796751075, -0,674857076496581
2024-06-25 15:15:28.559, 0,152976832135464, 1,46842108761773E-311, 1,46205510024631E-311, 0,122111584446647, 0,9805975557404, -0,153353169578858, 0,963654266989279, -0,0801468137601198, 0,25484689905403, 0,237611478378642, -0,1788991948558, -0,954743873205093
2024-06-25 15:15:28.663, 0,496314793240712, 0,153010908682879, 1,49600703284099E-311, 0,0813224232925073, 0,669712101369593, 0,73815470244994, 0,995897962315939, -0,0840797386415343, -0,0334342071078894, 0,0396725613591598, 0,7378457147867, -0,673802485188433
2024-06-25 15:15:28.663, 0,153010908682879, 1,49600703284099E-311, -4,58762800028055E-246, 0,117190764545588, 0,98105495141985, -0,154264406133805, 0,969089600597415, -0,0790113698588309, 0,233714675292277, 0,21709829736588, -0,176885233209633, -0,959989553877129
2024-06-25 15:15:28.776, 0,495775882733534, 0,152829369871304, 6,15378783875926E-313, 0,0824933091248878, 0,669244743790378, 0,738448594594491, 0,995763395160205, -0,0855534894022573, -0,0337025415973314, 0,0406216051953612, 0,738100313886974, -0,673467008717801
2024-06-25 15:15:28.776, 0,152829369871304, 6,15378783875926E-313, -1,25496855262424E-310, 0,116376656512974, 0,980679181325701, -0,15724127045154, 0,970998406488441, -0,0790489350207078, 0,225639891129652, 0,20885058873695, -0,178940239148283, -0,961437373102265
2024-06-25 15:15:28.885, 0,496224412661862, 0,152052982435162, 1,03128995476189E-311, 0,0832763023725469, 0,670596878582844, 0,737132880760384, 0,995746144164259, -0,0852632405115946, -0,034925580875228, 0,0394293525836567, 0,736905696987347, -0,674844663535562
2024-06-25 15:15:28.886, 0,152052982435162, 1,03128995476189E-311, -1,46674393978556E-310, 0,117117957811336, 0,98248856138784, -0,144912424243594, 0,967693836786274, -0,0800928641574923, 0,239068549493468, 0,22327566415524, -0,168230080107877, -0,960128438253411
2024-06-25 15:15:28.994, 0,494630794629741, 0,151630371202067, 5,72938863989473E-312, 0,0840693666967411, 0,669434713299378, 0,738098574861778, 0,995790095484798, -0,0835954511914823, -0,0376016791442658, 0,0365298140918436, 0,738152399691197, -0,673644273717623
2024-06-25 15:15:28.994, 0,151630371202067, 5,72938863989473E-312, -1,08648203501901E-310, 0,115549821339845, 0,982817240009393, -0,143939263332314, 0,970074657159044, -0,0805025947373028, 0,229073114481657, 0,21354952195239, -0,166101188980937, -0,962708157591398
2024-06-25 15:15:29.104, 0,493567290924945, 0,150333403572826, 1,34746732779456E-311, 0,0842360833678057, 0,670143118808518, 0,73743642612258, 0,995800705566486, -0,0832410812430738, -0,0381035062267469, 0,0358502029581396, 0,737549403570416, -0,674340893199266
2024-06-25 15:15:29.105, 0,150333403572826, 1,34746732779456E-311, 1,34322333621164E-311, 0,112096219064398, 0,982938736173126, -0,145828250355836, 0,972909043216492, -0,0787020657012915, 0,21737980237805, 0,202194043678435, -0,166245077475177, -0,965132189348296
2024-06-25 15:15:29.214, 0,493229947328664, 0,149045838369692, 1,45356711729935E-311, 0,0836245438028738, 0,672220485867367, 0,735613046413671, 0,995895691169834, -0,0820256837239677, -0,038256496428383, 0,0346223624716813, 0,73579304535301, -0,676320845772939
2024-06-25 15:15:29.214, 0,149045838369692, 1,45356711729935E-311, 1,45568911309081E-311, 0,110015401554537, 0,984588559216688, -0,135948447877865, 0,971341037477191, -0,0775097786560977, 0,224697180946749, 0,210696939544757, -0,156772456995128, -0,964898542020965
2024-06-25 15:15:29.320, 0,492195879975466, 0,148531966591086, 1,52571497396094E-311, 0,0834072317941664, 0,671584904298222, 0,736218004400315, 0,995949302706552, -0,0810810173122005, -0,0388697191905493, 0,0335889881176519, 0,736477823800803, -0,675627260349126
2024-06-25 15:15:29.320, 0,148531966591086, 1,52571497396094E-311, 1,52359297816998E-311, 0,107556254092368, 0,984461547097308, -0,138806031902051, 0,973616912037311, -0,0760362546652288, 0,215147848168221, 0,201250492671569, -0,158284396777635, -0,96666658623136
2024-06-25 15:15:29.423, 0,491927358442318, 0,147708866776516, 1,09494982852197E-311, 0,0831709928009208, 0,672487422464298, 0,735420459726158, 0,996059145102399, -0,0789093247160589, -0,0404907141296971, 0,030802035880546, 0,735889927299036, -0,676400213989789
2024-06-25 15:15:29.423, 0,147708866776516, 1,09494982852197E-311, -9,41973862619214E-311, 0,107761227648809, 0,98462831156436, -0,137457651229532, 0,972962094759084, -0,0760383908153601, 0,218089259901135, 0,204284801142023, -0,157242650664916, -0,966200014921463
2024-06-25 15:15:29.532, 0,490834983179989, 0,146844445041866, 1,2371235464455E-311, 0,0839319555078937, 0,672753038451478, 0,73509099851578, 0,996044538952096, -0,0782335181515683, -0,0421282928841714, 0,0291668179328388, 0,735719284708463, -0,676658282177747
2024-06-25 15:15:29.533, 0,146844445041866, 1,2371235464455E-311, -4,60494312824498E-311, 0,106473753062348, 0,985720338877178, -0,130455944412968, 0,97360349606194, -0,0767148824362832, 0,214967577250046, 0,201890000655766, -0,149900768299061, -0,967868889518909
2024-06-25 15:15:29.644, не число, не число, 8,95482224064516E-312, не число, не число, не число, не число, не число, не число, не число, не число, не число
2024-06-25 15:15:29.644, не число, 8,95482224064516E-312, -4,59723902866761E-246, не число, не число, не число, не число, не число, не число, не число, не число, не число
2024-06-25 15:15:29.756, 0,49040047416839, 0,146319549701354, 1,23924554210702E-311, 0,0851094735734774, 0,673266941450071, 0,734484855567841, 0,995990445304379, -0,0778762419490298, -0,044026398924753, 0,0275574013729705, 0,735286962002158, -0,677195446779736
2024-06-25 15:15:29.756, 0,146319549701354, 1,23924554210702E-311, -1,2436986864736E-311, 0,106889508484046, 0,987089706266683, -0,119283463893332, 0,971294767893775, -0,0780232024122161, 0,224719500149676, 0,21251142754736, -0,139879561293618, -0,967094928894826
